name, latitude, longitude, altitude, timezone
Buckland Airport,65.981667,-161.149167,31,-9
Bob Baker Memorial Airport,66.975833,-160.436667,166,-9
Kobuk Airport,66.912222,-156.897222,137,-9
Robert Curtis Memorial Airport,66.8175,-161.022222,55,-9
Selawik Airport,66.6,-159.985833,17,-9
Brevig Mission Airport,65.331389,-166.465833,35,-9
Elim Airport,64.615,-162.270556,162,-9
Golovin Airport,64.550556,-163.007222,59,-9
Teller Airport,65.240278,-166.339444,294,-9
Wales Airport,65.6225,-168.095,22,-9
White Mountain Airport,64.689167,-163.412778,267,-9
Council Airport,64.897778,-163.703333,85,-9
Koyuk Alfred Adams Airport,64.939444,-161.154167,154,-9
St. Michael Airport,63.49,-162.110278,98,-9
Shaktoolik Airport,64.371111,-161.223889,24,-9
Stebbins Airport,63.515833,-162.278056,14,-9
Tin City LRRS Airport,65.563056,-167.921667,269,-9
Atka Airport,52.220278,-174.206389,56,-9
Nikolski Air Station,52.941667,-168.848889,77,-9
Icy Bay Airport,59.968889,-141.661667,50,-9
Yakataga Airport,60.081901,-142.493611,12,-9
Alakanuk Airport,62.68,-164.66,10,-9
Sheldon Point Airport,62.520556,-164.847778,12,-9
Kipnuk Airport,59.933056,-164.030556,11,-9
False Pass Airport,54.8475,-163.410278,20,-9
Nelson Lagoon,56.0075,-161.160278,14,-9
Port Moller Airport,56.006111,-160.560833,20,-9
Klawock Airport,55.579167,-133.076111,80,-9
Quinhagak Airport,59.755,-161.845278,42,-9
Kotlik Airport,63.030556,-163.532778,15,-9
Koyukuk Airport,64.875833,-157.730556,149,-9
Scammon Bay Airport,61.845278,-165.571389,14,-9
Nondalton Airport,59.966944,-154.851667,262,-9
Pedro Bay Airport,59.782222,-154.1325,45,-9
Nunapitchuk Airport,60.905833,-162.439167,12,-9
Kongiganak Airport,59.960833,-162.881111,30,-9
Nikolai Airport,63.010833,-154.383889,427,-9
Takotna Airport,62.971944,-156.082778,825,-9
Pilot Station Airport,61.934444,-162.899444,305,-9
Akiak Airport,60.902778,-161.230556,30,-9
Tuluksak Airport,61.096944,-160.969444,30,-9
Grayling Airport,62.894444,-160.065,99,-9
Wainwright Airport,70.638056,-159.994722,41,-9
ZAPALA,-38.9755,-70.113581,3330,-3
Rincon de los Sauces,-37.390617,-68.904211,1969,-3
Colonia Sarmiento,-45.6,-69.083333,849,-3
Grytvyken,-54.276667,-36.511667,538,-2
Rio Turbio,-51.533333,-72.3,1158,-3
Puerto Natales,-51.733333,-72.516667,9,-3
Caleta Olivia,-46.4333,-67.5333,124,-3
Fitz Roy,-47.033333,-67.25,757,-3
Sierra Grande,-41.6,-65.366667,820,-3
Ingeniero Jacobacci,-41.3,-69.5833,2936,-3
Lago Posadas,-47.533333,-71.75,748,-3
El Chalten,-49.328889,-72.93,1279,-3
Chenega Bay Airport,60.077222,-147.991944,72,-9
Chisana Airport,62.071111,-142.048333,1011,-9
Tok Junction Airport,63.329444,-142.953611,1639,-9
Circle City Airport,65.827778,-144.076111,613,-9
Coffman Cove Seaplane Base,56.014722,-132.833889,0,-9
Crooked Creek Airport,61.867778,-158.135,178,-9
Red Devil Airport,61.788056,-157.350278,174,-9
Sleetmute Airport,61.700566,-157.165833,190,-9
Stony River 2 Airport,61.7875,-156.591111,230,-9
Healy River Airport,63.8675,-148.968889,1263,-9
Kake Seaplane Base,56.973056,-133.945556,0,-9
Klawock Seaplane Base,55.554658,-133.101693,0,-9
Minchumina Airport,63.886111,-152.301944,678,-9
Manley Hot Springs Airport,64.9975,-150.644167,270,-9
St. George Airport,56.577222,-169.663611,125,-9
Tatitlek Airport,60.8725,-146.691111,62,-9
Ketchikan harbor Seaplane Base,55.344444,-131.663333,0,-9
Fox Harbour Airport,45.87,-63.461111,62,-4
Natuashish Airport,55.913889,-61.184444,33,-4
Postville Airport,54.910278,-59.785278,223,-4
Kangiqsujuaq - Wakeham Bay Airport,61.588611,-71.929444,501,-6
Alma Airport,48.508611,-71.641389,449,-6
Havre Saint-Pierre Airport,50.281944,-63.611389,124,-4
Rimouski Airport,48.478056,-68.496944,82,-6
Vakarufahli Island,3.578742,72.902075,0,4.5
Vakarufalhi Island,3.578742,72.902075,0,4.5
Tadoule Lake Airport,58.706111,-98.512222,923,-7
Lac Brochet Airport,58.614167,-101.468889,1212,-6
South Indian Lake Airport,56.792778,-98.907222,951,-7
Brochet Airport,57.889444,-101.679167,1131,-7
Little Grand Rapids Airport,52.045,-95.466111,1008,-7
Cross Lake - Charlie Sinclair Memorial Airport,54.610833,-97.760278,707,-7
Red Sucker Lake Airport,54.167222,-93.557222,729,-7
Rainbow Lake Airport,58.491389,-119.407778,1756,-7
Bonnyville Airport,54.304722,-110.741111,1839,-7
Nanaimo Harbour Water Airport,49.183333,-123.95,0,-8
Ganges Water Aerodrome,48.85,-123.5,0,-8
Bedwell Harbour Water Aerdrome,48.75,-123.233333,0,-8
Qualicum Beach Airport,49.337222,-124.393889,191,-8
Fort St. James - Perison Airport,54.397222,-124.262778,2364,-8
Boundary Bay Airport,49.073889,-123.0075,6,-8
Langley Regional Airport,49.101111,-122.630556,34,-8
Bella Bella Airport,52.139722,-128.063611,162,-8
Sechelt Aerodrome,49.460556,-123.718611,250,-8
Wekweeti Airport,64.190833,-114.076667,1206,-7
Campo Cuatro Milpas Airport,25.651944,-108.538056,72,-6
Isla de Cedros Airport,28.0375,-115.189444,98,-8
Cabo San Lucas International Airport,22.9475,-109.937081,459,-7
Bahia Tortugas Airfield,27.705278,-114.911111,102,-7
Palo Verde Airport,27.093056,-112.098889,55,-7
Ziyaraifushi,4.531313889,73.373325,0,-4
Brussels Gare du Midi,50.8,4.4,180,1
Caye Chapel Airport,17.683611,-88.045,10,-6
Big Creek Airport,16.516667,-88.416667,16,-6
Dangriga Airport,16.966667,-88.216667,10,-6
Placencia Airport,16.536944,-88.361667,42,-6
Sartaneja Airport,18.355556,-88.130833,10,-6
Huehuetenango Airport,15.314722,-91.476111,1901,-6
Corn Island Airport,12.168611,-83.0675,26,-6
Bonanza Airport,14.041667,-84.630556,597,-6
Rosita Airport,13.897222,-84.404722,207,-6
Siuna Airport,13.716667,-84.776944,480,-6
Waspam Airport,14.737778,-83.975833,115,-6
San Carols Airport,11.133333,-84.783333,131,-6
Carrillo Airport,9.866667,-85.483333,10,-6
Fussen,47.585,10.6866,800,1
John A. Osborne Airport,16.791389,-62.193333,550,-4
Monte Plata Batley Juan Sanchez Field,18.81,-69.79,1424,-4
Constanza Airport,18.907626,-70.719852,3931,-4
Negril Aerodrome,18.34,-78.335556,9,-5
Bochum Railway,51.478506,7.222781,45,1
Fliegerhost ,47.874,10.6294,680,1
Munich Railway,48.1408,11.555,500,1
Nuernberg Railway,49.446389,11.081944,312,1
Jose Aponte de la Torre Airport,18.245278,-65.643333,38,-4
Aeropuerto Internacional Valle del Conlara,-32.349803,-65.179932,100,-3
Charlotte Amalie Harbor,18.338611,-64.940833,0,-4
Christiansted Harbor Seaplane Base,17.747222,-64.705,0,-4
Alto Rio Senguer Airport,-45.016667,-70.816667,2145,-3
Jose de San Martin Airport,-44.016667,-70.466667,4359,-3
Uyuni Airport,-20.466667,-66.833333,11990,-4
Augsburg Railway,48.3655,10.8863,500,0
Mannheim Railway,49.479633,8.469858,200,0
Essen Railway,51.451389,7.013889,200,0
Rurrenabaque Airport,-14.4275,-67.498056,898,-3
Lancaster Amtrak Station,40.05,-76.31,345,-5
Ardmore Amtrak Station,40.01,-75.29,360,-5
Abaiang Atoll Airport,1.8,173.04,1,-12
Metropark Amtrak Station,40.568,-74.3275,1,-5
St. Louis Downtown Airport,38.5707244,-90.1562211,413,-6
Afobaka Airstrip,4.9982,-54.9919,10,-3
Alalapadu Airstrip,2.5232,-56.3241,10,-3
Albina Airstrip,5.516667,-54.05,10,-3
Lawa Anapaike Airstrip,3.416667,-54.033333,10,-3
Apetina Airstrip,3.5017,-55.0614,10,-3
Botopassi Airstrip,4.233333,-55.45,10,-3
Djoemoe Airstrip,4.016667,-55.483333,10,-3
Drietabbetje Airstrip,4.11667,-54.66667,10,-3
Kabalebo Airstrip,4.406,-57.223,10,-3
Kayser Airstrip,3.1,-56.483,10,-3
Kwamelasemoetoe Airstrip,2.33333,-56.783333,10,-3
Moengo Airstrip,5.616667,-54.4,10,-3
Majoor Henry Fernandes Airport,5.955556,-57.039444,9,-3
Vincent Fayks Airport,5.811111,-55.190833,10,-3
Sarakreek Airstrip,4.9,-55.083333,10,-3
Sipaliwini Airstrip,1.96605,-56.0035,10,-3
Stoelmans Eiland Airstrip,4.35,-54.41667,10,-3
Totness Airstrip,5.865833,-56.3275,10,-3
Wageningen Airstrip,5.76667,-56.63333,10,-3
Kaieteur International Airport,5.163333,-59.483333,95,-4
Codela Airport,10.414,-85.0917,328,-7
Newport News Amtrak Station,37.0228,-76.4519,0,-5
Portland Union Station,45.529,-122.6768,0,0
Orinduik Airport,4.7,-60.016667,10,-4
Annai Airport,3.95,-59.133333,10,-4
Apoteri Airport,4.033333,-58.583333,10,-4
Imbaimadai Airport,5.69252,-60.28198,10,-4
Kamarang Airport,5.865278,-60.614167,10,-4
Mabaruma Airport,8.2,-59.783333,10,-4
Mahdia Airport,5.266667,-59.15,10,-4
Dr. Augusto Roberto Fuster International Airport,-22.641389,-55.829722,1873,-3
Alcides Fernandez Airport,8.516667,-77.3,50,-5
Los Colonizadores Airport,6.916667,-71.9,10,-5
La Chorrera Airport,-0.733333,-73.016667,10,-5
Batagay Airport,67.648,134.695,696,10
La Macarena,2.179167,-73.7875,10,-5
Villa Garzon Airport,0.978889,-76.605556,1248,-5
El Bagre Airport,7.596389,-74.808889,180,-5
Juan H. White,7.968333,-75.198333,174,-5
Mandinga Airport,5.071667,-76.676389,10,-5
Golfo de Morrosquillo Airport,9.511944,-75.586389,10,-5
Cabo Frio International Airport,-22.921667,-42.074167,14,-3
Westport Amtrak Station,44.1871,-73.4519,1,-5
Trenton Amtrak Station,40.21889,-74.75417,1,-5
Sinop Airport,-11.85,-55.46,10,-4
Gurupi Airport,-11.728889,-49.068889,10,-3
Campo Alegre Airport,-9.505,-50.625,525,-3
Breves Airport,-1.681944,-50.48,131,-3
Soure Airport,-0.716944,-48.522778,33,-3
Julio Belem Airport,-2.627778,-56.735833,500,-4
Barreiras Airport,-12.083333,-45,1356,-3
Confresa Airport,-10.47,-50.502778,650,-4
Minacu Airport,-13.526944,-48.220556,1053,-3
Araguaina Airport,-7.228333,-48.240833,771,-3
Novo Aripuana Airport,-5.121389,-60.380556,500,-4
Bom Futuro Airport,-13.05,-55.910833,500,-4
Franca Airport,-20.538611,-47.400833,1040,-3
Dourados Airport,-22.220833,-54.805833,1433,-3
Labrea Airport,-7.258889,-64.797778,225,-4
Rondonopolis Airport,-16.466667,-54.633333,500,-4
Tancredo Thomaz de Faria Airport,-25.383333,-51.45,200,-3
Joacaba Airport,-27.172778,-51.500833,1713,-3
North Philadelphia Amtrak Station,39.9969556,-75.1487722,1,-5
Aberdeen Railway Station,57.1436,-2.0985,1,0
Glasgow Railway Station,55.8622,-4.2512,0,0
Edinburgh Waverly Station,55.952,-3.189,0,0
Newcastle Railway Station,54.9686,-1.6171,0,0
Leeds Railway Station,53.794,-1.547,0,0
Manchester Picadilly Station,53.477,-2.23,0,0
Liverpool Railway Station,53.405,-2.979,0,0
London Euston Railway Station,51.5284,-0.1331,0,0
General leite de Castro Airport,-17.790278,-50.918333,2244,-3
Araxa Airport,-19.563056,-46.960278,3276,-3
Maues Airport,-3.383611,-57.718611,500,-4
Borba Airport,-4.387778,-59.593889,500,-4
Coari Airport,-4.085,-63.140833,33,-4
Barcelos Airport,-0.975,-62.923889,500,-4
Herbert Glacier,58.571385,-134.607754,0,0
Seattle Cruise Terminal,47.615884,-122.330017,0,0
Juneau Cruise Pier,58.335451,-134.414978,0,0
Skagway Cruise Pier,59.470896,-135.31723,0,0
Ketchikan Cruise Pier,55.346327,-131.644707,0,0
Victoria Cruise Pier,48.429144,-123.367023,0,0
Diamantino Airport,-14.408889,-56.445833,1837,-4
Guanambi Airport,-14.216667,-42.783333,500,-3
Tsletsi Airport,34.6657,3.351,10,1
Nzagi Airport,-7.716944,21.358056,2431,1
Catoca Airport,-9.433017,20.311189,500,1
Lucapa Airport,-8.443056,20.732222,500,1
Kapanda Airport,-9.771944,15.456111,500,1
Am Timan Airport,11.034,20.274,1421,1
Sharq Al-Owainat Airport,22.5806,28.7207,859,2
Eastern WV Regional Airport,39.2407,-77.591,554,-5
Awasa Airport,7.067,38.5,5149,3
Jijiga Airport,9.359722,42.7875,2000,3
Mekane Salam Airport,10.633333,38.783333,3000,3
Debre Marqos,10.316667,37.733333,7440,3
Debre Tabor Airport,11.966667,38,7740,3
Harar Meda Airport,8.7163,39.0059,8850,3
Robe Airport,6.733333,44.266667,4000,3
Mayumba Airport,-3.416667,10.65,500,1
Mara Serena Airport,-1.406111,35.008056,500,3
Lewa Airport,0.1955,37.4699,2000,3
Mulika Lodge Airport,0.230278,38.170556,2000,3
Rumbek Airport,6.825,29.669,2000,3
Yei Airport,4.083,30.65,1000,3
Cape Palmas Airport,4.37902,-7.69695,500,0
Ambatomainty Airport,-17.1667,47.1833,500,3
Kyoto,35.016667,135.766667,262,9
Ecuvillens Airport,46.754997,7.076111,2293,1
Andermatt,46.63889,8.58889,4747,1
Wohlen Airfield,46.96694,7.35806,1795,1
Bazaruto Island Airport,-21.542778,35.473056,500,2
Benguera Island Airport,-21.849167,35.436944,50,2
Inhaca Airport,-26,32.916667,500,2
Indigo Bay Lodge Airport,-21.707222,35.452222,50,2
Gombe Lawanti International Airport,9.2575,12.430278,500,1
Akwa Ibom International Airport,5.05,7.933333,500,1
Katsina Airport,13.007778,7.660278,50,1
Ouro Sogui Airport,15.593611,-13.322778,85,0
Bird Island Airport,-3.721389,55.208611,10,4
K50 Airport,1.999167,44.974167,500,3
El Daein,14,32.316667,1000,3
Wadi Halfa Airport,21.800278,31.516389,1500,3
Enfidha - Zine El Abidine Ben Ali International Airport,36.075833,10.438611,500,1
Kidepo Airport,3.719167,33.754167,3904,3
Kitgum Airport,3.278611,32.89,2493,3
Pakuba Airport,2.3275,31.5,2297,3
Svea Airport,77.9,16.683333,29,1
Ny-Alesund Airport,78.9275,11.874167,50,1
Hatay Airport,36.362778,36.282222,25,2
Kihnu Airfield,58.148,24.003,50,2
Ruhnu Airfield,57.784,23.266,50,2
Raivavae Airport,-23.87,-147.67,25,-10
Foshan,23.133333,113.28333,8,8
Huizhou,23.083332,114.36667,23,8
Lleida-Alguaire Airport,41.727778,0.535833,1148,1
Aeropuerto Capitan Fuentes Martinez,-53.2537,-70.319228,104,-4
Ouessant Airport,48.458056,-5.095556,25,0
Central Railway Station,45.499722,-73.566111,0,-5
Union Station,43.645278,-79.380556,0,-5
Bildudalur Airport,65.641389,-23.546111,26,0
Gjogur Airport,65.995278,-21.326944,98,0
Saudarkrokur,65.731667,-19.572778,8,0
Selfoss Airport,63.929167,-21.037778,45,0
Inishmaan Aerodrome,53.091944,-9.57,13,0
Taldykorgan Airport,45.016667,78.366667,1969,6
Olgii Airport,48.991667,89.919722,5610,7
Lille,50.563333,3.08805,1,1
Qurghonteppa International Airport,37.862222,68.862778,5000,5
Vologda Airport,59.281667,39.946667,387,4
Severo-Evensk Airport,61.921667,159.23,0,12
Olenyok Airport,68.514722,112.48,847,10
Saskylakh Airport,71.927778,114.08,500,10
Lensk Airport,60.719444,114.931944,700,10
Burevestnik Airport,44.92,147.621667,79,11
Okha Airport,53.583333,142.933333,100,11
Leshukonskoye Airport,64.895833,45.722778,220,4
Nizhneangarsk Airport,55.801667,109.586667,1545,9
Taksimo Airport,56.361667,114.93,1500,9
Vanavara Airport,60.355,102.31,892,8
Aykhal Airport,65.959167,111.546389,1499,10
Uktus Airport,56.701667,60.79,643,6
Baykit Airport,61.676667,96.355,853,10
Biysk Airport,52.466667,85.35,620,7
Huesca-Pirineos Airport,42.080833,-0.323333,1768,0
Ciudad Real Central Airport,38.856389,-3.97,636,1
Al Najaf International Airport,31.991667,44.404167,500,3
Hilversum Railway Station,52.226389,5.181667,3,1
Colonsay Airport,56.0575,-6.243056,44,0
Coll Airport,56.633333,-6.557222,50,0
Rock Hill York Co Bryant Airport,34.9878,-81.0572,667,-5
Allegheny County Airport,40.3544,-79.9302,1252,-5
Cecil Field,30.2187,-81.8767,81,-5
Fulton County Airport Brown Field,33.7791,-84.5214,841,-5
Tresco Heliport,49.945556,-6.331389,20,0
Tarin Kowt Airport,32.605278,65.864167,3500,4.5
Zaranj Airport,30.969167,61.866944,1581,4.5
Chaghcharan Airport,34.526667,65.271667,7383,4.5
Four Corners,36.998976,-109.045172,1000,-8
Fuyang Airport,32.9,115.816667,500,8
Longyan Airport,25.674167,116.746389,300,8
Baoshan Airport,25.053333,99.168333,500,8
Xingyi Airport,25.0882,104.9587,500,8
Macau Ferry Pier,22.197075,113.558911,0,8
Liping Airport,26.206,109.039,500,8
Ocean Isle Beach Airport,33.9085056,-78.4366722,32,-5
Stepanakert,39.901439,46.787031,2001,4
Ohio State University Airport,40.0798,-83.073,905,-5
Rio Sidra,8.966667,-80.333336,10,-7
Addison,32.9685594,-96.8364478,644,-5
Destin,30.4000611,-86.4714772,23,-5
Fort Jefferson,24.61667,-82.86667,0,-5
Chernobayevka Airport,46.6758,32.5064,148,2
Ryans Creek Aerodrome,-46.899693,168.101592,100,12
Assumption Island,-9.7422,46.5067,10,4
Zhijiang Airport,27.441389,109.699722,1000,8
Aldabra,-9.74,46.51,100,4
Yarmouth Airport,43.8269,-66.0881,141,-5
Kinston Regional Jetport,35.331389,-77.608889,94,7
First Flight Airport,36.02,-75.67,13,-4
Pebble Island Airstrip,-51.31,-59.61,8,-3
Sea Lion Island Landing Strip,-52.4282,-59.0777,0,-3
Lively Settlement Airstrip,-52.03,-58.47,0,-3
Lincang Airport,23.738333,100.025,1500,8
Wenshan Airport,23.375833,104.243056,1000,8
Ponta Pelada Airport,-3.14604,-59.9863,267,-4
Sao Gabriel da Cachoeira Airport,-0.148056,-66.9858,251,-4
Maturaca,0.628269,-66.115128,354,-4
Carajas Airport,-6.11781,-50.0035,2064,-3
Centro de Lancamento de Alcantara,-2.373,-44.396389,148,-3
Cachimbo,-4.2446,-56.00384,0,-4
Latur Airport,18.411944,76.465,1584,5.5
Matak Airport,3.348119,106.25805,10,7
Mainz Finthen,0,0,300,1
Wuerzburg,51.93749,8.38257,400,1
Mainz,50.00829,8.27356,360,1
Berlin Gatow,52.31,13.24,160,1
Rheine Bentlage,52.27656,7.43843,120,1
Sao Jacinto,40.72222,-8.816667,26,1
Tana Toraja Airport,-3.416667,119.916664,0,8
Hopsten Air Base,52.3387,7.54133,423,1
Jose Aponte De La Torre Airport,18.2453,-65.6434,38,-5
Persian Gulf Airport,27.379444,52.7375,27,3.5
Yasuj Airport,30.700556,51.545,5939,3.5
Mosul International Airport,36.305833,43.1475,719,4
Tajima Airport,35.512778,134.786944,578,9
Amakusa Airfield,32.482222,130.158889,340,9
Kikai Airport,28.321389,129.928056,15,9
Aguni Airport,26.592778,127.240278,38,9
Chongjin Airport,41.801389,129.855,500,9
Haeju Airport,38.00543,125.77863,131,9
Layang Layang Airport,7.372222,113.841667,5,8
Donoi Airport,47.712778,96.524167,5724,7
Bulgan Airport,48.854167,103.484167,3873,7
Ulaangom Airport,49.973333,92.079722,3500,7
Borongan Airport,11.674167,125.478611,7,8
Lubang Community Airport,13.855833,121.105833,25,8
Bentota Airport,6.416667,79.983333,100,5.5
Dickwella Airport,5.966667,80.683333,100,5.5
Kulob Airport,37.981667,69.799444,2293,5
Cimei Airport,23.266667,119.666667,63,8
Dasoguz Airport,41.764722,59.833056,500,5
Barrow Island Airport,-20.798,115.406,25,8
Morawa Airport,-29.211,116.009,899,8
Exmouth Airport,-21.933,114.128,50,8
Derby Airport,-17.39,123.68,26,8
Walgett Airport,-30.0318,148.1222,439,10
Bathurst Island Airport,-11.769167,130.619722,67,9.5
Dunk Island Airport,-17.939722,146.141944,38,10
Lizard Island Airport,-14.673056,145.454444,40,10
Hamilton Airport,-37.648889,142.065278,803,10
Halls Creek Airport,-18.233889,127.669722,1346,8
Fitzroy Crossing Airport,-18.178,125.591,374,8
Ravensthorpe Airport,-33.797222,120.208056,209,8
Wilkins Runway,-66.689444,111.485833,2395,9
Provo Municipal Airport,40.21805555,-111.7222222,4497,-6
Steamboat Springs Airport-Bob Adams Field,40.51625,-106.8663056,6882,-6
Delta Municipal Airport,39.3806386,-112.5077147,4759,-6
Richfield Minicipal Airport,38.7364361,-112.0989444,5301,-6
Carbon County Regional-Buck Davis Field,39.609722,-110.75278,5957,-6
Los Alamos Airport,35.8798019,-106.2694153,7171,-6
Borrego Valley Airport,33.2590278,-116.3209722,520,-7
Lake Havasu City Airport,34.5711111,-114.3582778,783,-7
Winslow-Lindbergh Regional Airport,35.0219167,-110.7225278,4941,-7
Douglas Municipal Airport,31.3426028,-109.5064544,4173,-7
Marakei Airport,2.050278,173.266667,10,12
Abemama Atoll Airport,0.490833,173.828611,8,12
Aranuka Airport,0.185278,173.636389,6,10
Kuria Airport,0.228611,173.410556,10,10
Arorae Island Airport,-2.633333,179.816667,6,10
Tamana Airport,-2.5,175.983333,10,10
Beru Island Airport,-1.254722,176.007222,10,10
Nikunau Airport,-1.35,176.45,10,10
Butaritari Atoll Airport,3.086521,172.811465,5,10
Makin Airport,3.383333,173,10,10
Maiana Airport,0.933333,173,10,10
Nonouti Airport,-0.616667,174.366667,10,10
Tabiteuea South Airport,-1.35,174.8,10,10
Bosset Airport,-7.240833,141.092333,60,10
Ine Airport,7.016667,171.483333,4,12
Tinak Airport,7.133333,171.916667,4,12
Ebon Airport,4.598889,168.753056,5,12
Elenak Airport,9.083333,167.333333,10,12
Lae Airport,8.921667,166.265556,10,12
Airok Airport,7.1,171.233333,10,12
Enejit Airport,6.040278,171.984444,10,12
Whitianga Airport,-36.835833,175.700278,500,12
Takaka Aerodrome,-40.85,172.8,500,12
Peleliu Airfield,6.998333,134.232778,9,9
Angaur Airstrip,6.906389,134.145,20,9
Asau Airport,-13.505,-172.627778,6,-11
Afutara Airport,-9.183056,160.949722,5,11
Ulawa Airport,-9.854722,161.979167,5,11
Choiseul Bay Airport,-6.711944,156.396111,5,11
Santa Ana Airport,-10.848056,162.454167,6,11
Yandina Airport,-9.086111,159.218889,6,11
Batuna Airport,-8.63,158,5,11
Bartow Municipal Airport,27.9434,-81.7834,125,-6
Sokerkino,57.7961,41.0204,446,4
Yuryevets,57.316667,43.1,0,4
Ozerny,52.752919,111.849,0,9
Enkheluk,52.500967,107.018852,0,9
Khakusy,55.365,109.812,0,9
Fitiuta Airport,-14.216111,-169.423611,110,-11
Ofu Airport,-14.184444,-169.67,9,-11
Livermore Municipal,37.41362,-121.49133,400,-8
MariposaYosemite,37.3039,-120.0222,2454,-8
Malaysia Subang International,1,-1,1,-8
Grootfontein,-19.602167,18.122667,4636,1
Rundu,-17.956461,19.719439,3627,1
Beppu Airport,33.3,131.5333,197,-9
Heron Island,-23.441667,151.911389,0,10
Lady Elliot Island,-24.113333,152.715278,0,10
Orpheus Island,-18.634,146.5,0,10
Paddington Station,51.515833,-0.176111,0,0
Liskeard Station,50.44708,-4.46753,0,0
Port du Bloscon,48.721816,-3.96395,0,1
Tasiilaq,65.612222,-37.618333,24,-2
Neets Bay,55.778889,-131.601389,0,-10
Fraser Railroad Station,59.715517,-135.046692,2000,10
Carcross,60.17463,-134.698088,2100,10
Jacqueline Cochran Regional Airport,33.626666,-116.1596667,0,-7
Santa Monica Municipal Airport,34.0158333,-118.4513056,177,-7
Bermuda Dunes Airport,33.7484375,-116.2748133,73,-7
Scottsdale Airport,33.6228889,-111.9105278,1519,-7
Olympia Regional Airpor,46.9694044,-122.9025447,209,-7
Yolo County Airport,38.5793889,-121.8569444,100,-7
Garfield County Regional Airport,39.5263056,-107.7269444,5548,-6
Shively Field Airport,41.4448594,-106.8235264,7012,-6
